Time (s);Gyroscope x (rad/s);Gyroscope y (rad/s);Gyroscope z (rad/s);Absolute (rad/s)
10.87594262;-0.157865569;-0.8036644459;0.02478337288;0.8193975195
10.88596663;-0.1932574958;-0.8160994053;0.02817017771;0.839142573
10.89599063;-0.2260037214;-0.8195378184;0.03238463029;0.8507459563
10.90601463;-0.2616378069;-0.8135849833;0.03425651789;0.8553060132
10.91603863;-0.2946018577;-0.8030106425;0.03807815537;0.8561929061
10.92606212;-0.3276303709;-0.7823352814;0.04277075455;0.8492464247
10.93608613;-0.3598793745;-0.7599916458;0.04804195091;0.8422639105
10.94611012;-0.3868892789;-0.7286164761;0.04840700701;0.8263827936
10.95613413;-0.4141049385;-0.6936147809;0.05282252654;0.8095520883
10.96615813;-0.4390813708;-0.6527507901;0.05193207413;0.7883990008
10.97618213;-0.4649888575;-0.6066525578;0.05430442095;0.7662838467
10.98620613;-0.485468179;-0.5529413819;0.05479332805;0.7378521759
10.99623012;-0.5061758757;-0.4998944104;0.05729829893;0.7137167041
11.00625413;-0.5174731612;-0.4446747601;0.05378646404;0.6844027313
11.01627813;-0.5320717692;-0.3809788823;0.05236806348;0.6564965274
11.02630213;-0.5359916687;-0.3181074858;0.05186989531;0.62543579
11.03632613;-0.5488629937;-0.2568206787;0.05201104283;0.6082044027
11.04635012;-0.553026855;-0.1925824434;0.05483932421;0.5881615861
11.05637413;-0.5530926585;-0.1289150566;0.05506888777;0.5705814255
11.06639812;-0.5611718297;-0.06236941367;0.05693349242;0.5674902543
11.07642213;-0.5670643449;0.006545739248;0.0556399934;0.5698250844
11.08644613;-0.5786258578;0.07055921853;0.05443156138;0.5854479324
11.09647012;-0.5915171504;0.1344463229;0.05284697935;0.6089015981
11.10649413;-0.605456531;0.2011021525;0.0540253669;0.6402643415
11.11651812;-0.6176354289;0.2639192045;0.05344958976;0.6737831463
11.12654213;-0.6319125295;0.3233880401;0.04946611449;0.7115758328
11.13656613;-0.6435226202;0.3768355548;0.04421489313;0.7470484287
11.14659013;-0.6535517573;0.4279265404;0.03670529649;0.7820475064
11.15661413;-0.6639493108;0.4777329564;0.03212785348;0.8185900463
11.16663812;-0.6661393046;0.516557157;0.0248819571;0.8433219916
11.17666213;-0.6718182564;0.5534616709;0.01951648667;0.8706552038
11.18668512;-0.672593236;0.5844059587;0.01294731349;0.8911114512
11.19670913;-0.6704480648;0.6118394732;0.009372552857;0.9077092009
11.20673313;-0.6657019854;0.636732161;0.002291176235;0.9211906576
11.21675713;-0.656388402;0.6485086679;-0.0001807698281;0.9227184074
11.22678113;-0.6479518414;0.6584681869;-0.001034170738;0.9238089691
11.23680512;-0.6329981685;0.6619955897;-0.001962282229;0.9159305065
11.24682913;-0.615727365;0.6580260992;-0.006394269876;0.9011988804
11.25685312;-0.5992922187;0.6500744224;-0.008331452496;0.8842043492
11.26687713;-0.580496788;0.6363805532;-0.0102017438;0.8614295125
11.27690113;-0.5657918453;0.6170473695;-0.01498052012;0.8373125369
11.28692513;-0.5551278591;0.5941954255;-0.01760222949;0.8133541554
11.29694913;-0.5444184542;0.5635131598;-0.02022065036;0.7838031699
11.30697312;-0.5376056433;0.5317616463;-0.02286858298;0.7565138784
11.31699713;-0.5317800045;0.4981562495;-0.02331626043;0.7290358497
11.32702113;-0.5240895152;0.4624885917;-0.02204598114;0.6993222023
11.33704513;-0.515422523;0.4171615839;-0.01750209555;0.6633177878
11.34706913;-0.5064317584;0.3740077913;-0.01751084998;0.6298107523
11.35709312;-0.4971937835;0.3239659369;-0.01568072662;0.5936341229
11.36711713;-0.486092478;0.2740447819;-0.01563233696;0.5582390256
11.37714112;-0.4735628366;0.2212497443;-0.01545417123;0.5229264203
11.38716513;-0.4579370916;0.1683836281;-0.01166778244;0.4880528283
11.39718913;-0.4412933886;0.110149093;-0.008438166231;0.4549108486
11.40721312;-0.4209840298;0.05569811165;-0.0006964039057;0.4246531737
11.41723713;-0.3985255659;0.0008979812264;0.006171888206;0.398574366
11.42726112;-0.3740832806;-0.05600260943;0.009947387502;0.3783828003
11.43728513;-0.3444444239;-0.1111031473;0.01136738528;0.3620981745
11.44730913;-0.3152772486;-0.1654773057;0.01380939502;0.3563329645
11.45733213;-0.282676965;-0.2217632234;0.01433563512;0.3595701659
11.46735613;-0.2492343038;-0.2693440616;0.01730372943;0.3673736256
11.47738013;-0.2172039449;-0.3154907823;0.023592785;0.383755921
11.48740413;-0.187100634;-0.3598598242;0.02569428459;0.4064061227
11.49742812;-0.1585877687;-0.4014709294;0.02884081006;0.4326208269
11.50745213;-0.1315941811;-0.4372674525;0.02917022631;0.4575704925
11.51747613;-0.1054667011;-0.4724683166;0.03003096022;0.4850272093
11.52750013;-0.08055933565;-0.4975925982;0.03307180479;0.5051553668
11.53752413;-0.06059574708;-0.5221679807;0.03426436707;0.52678771
11.54754812;-0.0357632488;-0.5404230356;0.03824120387;0.5429534576
11.55757213;-0.01269761007;-0.5521311164;0.03680815548;0.553502339
11.56759612;0.006303777453;-0.5587008595;0.03712161258;0.5599682153
11.57762013;0.03419080377;-0.5627821684;0.03441237658;0.5648690041
11.58764413;0.06060731784;-0.5579826236;0.03367317468;0.5622737215
11.59766813;0.08665090054;-0.5469771028;0.03166968003;0.5547028918
11.60769213;0.1153925657;-0.534104228;0.0279079508;0.5471394926
11.61771612;0.1453310102;-0.516894877;0.02633349039;0.53758243
11.62774013;0.1770848781;-0.4900011718;0.0181457717;0.5213343183
11.63776413;0.2089733034;-0.4611698091;0.01588634774;0.5065568186
11.64778813;0.2422084808;-0.4301608205;0.0124112051;0.4938191143
11.65781213;0.278021872;-0.3932954967;0.006253177766;0.4816810265
11.66783612;0.3090513945;-0.3539423943;0.001017934643;0.4698819203
11.67786013;0.3408506215;-0.3137510121;-0.001168786897;0.4632712055
11.68788412;0.3720519543;-0.2696490884;-0.005163544323;0.4595214356
11.69790813;0.40059039;-0.2233907878;-0.01364038512;0.4588705316
11.70793213;0.4246516824;-0.1794294864;-0.02065921016;0.4614659195
11.71795612;0.4428653121;-0.1329008639;-0.02508937754;0.4630570172
11.72798013;0.464902699;-0.08219942451;-0.02835428901;0.4729643016
11.73800412;0.4794493914;-0.03075194918;-0.03733020648;0.4818827094
11.74802813;0.4920400381;0.01904552057;-0.0398555398;0.4940188205
11.75805112;0.5039880276;0.06362310797;-0.04220417887;0.5097381921
11.76807513;0.5175225735;0.1160147861;-0.04535396397;0.5323025706
11.77809913;0.5291312933;0.163202554;-0.04618114233;0.555650697
11.78812313;0.541112721;0.2100817859;-0.0497899279;0.5825945164
11.79814713;0.5497618914;0.2537690699;-0.052606754;0.6077864334
11.80817112;0.5599687696;0.2959181368;-0.05609405413;0.6358294657
11.81819513;0.5704730749;0.3354474306;-0.05586848408;0.6641429029
11.82821913;0.5830464363;0.3709723055;-0.05717304349;0.6934207635
11.83824313;0.5929134488;0.4033624828;-0.06081385165;0.7196846357
11.84826713;0.606613934;0.4308509529;-0.0607611835;0.7465285862
11.85829112;0.6190983057;0.4580479562;-0.05872732773;0.7723597228
11.86831513;0.6291474104;0.4788782299;-0.06056343392;0.7929809282
11.87833912;0.6424869299;0.4952489436;-0.05638387054;0.8131667185
11.88836313;0.6493578553;0.5064541698;-0.05285289139;0.8251999021
11.89838713;0.6567825079;0.5156995654;-0.05228670686;0.8366858456
11.90841113;0.6587089896;0.5195794106;-0.04957039282;0.8404269871
11.91843513;0.656082809;0.5192505121;-0.04775677994;0.8380611294
11.92845846;0.6541094184;0.5175201893;-0.04634426907;0.8353646323
11.93848246;0.6536545753;0.5057010651;-0.04344861582;0.8275781856
11.94850646;0.6461495757;0.4918014705;-0.03693011776;0.812860255
11.95853046;0.6373155713;0.4758243561;-0.02735472657;0.7958192234
11.96855446;0.6270723343;0.4551216066;-0.02113783918;0.7751143125
11.97857846;0.6171072721;0.4232678115;-0.01689169556;0.7485067501
11.98860246;0.6024361849;0.3972192407;-0.01444107294;0.7217485896
11.99862646;0.5919518471;0.3622032106;-0.01549195684;0.6941456301
12.00865046;0.5792941451;0.3250816762;-0.01253984217;0.6643922414
12.01867446;0.5658755302;0.2837363482;-0.01228258014;0.6331447645
12.02869846;0.5537588596;0.2414679974;-0.005052208435;0.6041367339
12.03872246;0.5397235155;0.1951138079;-0.006278593559;0.5739427602
12.04874646;0.5297139883;0.149219811;-0.001854923903;0.5503334463
12.05877046;0.5157350898;0.1029788256;0.0003104922362;0.5259157896
12.06879446;0.500259757;0.05462134257;0.003159084823;0.5032427798
12.07881746;0.489463836;0.004524086602;0.005846746732;0.489519661
12.08884146;0.4723575711;-0.04477378353;0.0065807309;0.4745204661
12.09886546;0.4577759504;-0.09395623952;0.011512639;0.4674603048
12.10888946;0.4379048645;-0.1392887682;0.0129905045;0.4597072814
12.11891346;0.4215061665;-0.1878115684;0.01752506942;0.461787572
12.12893746;0.4012058675;-0.2336055636;0.02035978436;0.4647066046
12.13896146;0.3800542355;-0.2767589092;0.01800501719;0.4704900598
12.14898546;0.3526746929;-0.3174765706;0.01600639336;0.4747915506
12.15900946;0.3305744529;-0.3573238552;0.01276479475;0.4869525093
12.16903346;0.3043532968;-0.3910442889;0.01176380739;0.4956661702
12.17905746;0.277350992;-0.4235143661;0.009613837115;0.5063402186
12.18908146;0.2494857907;-0.4533657134;0.01061545219;0.5175870146
12.19910546;0.2221314013;-0.4787411094;0.01181094535;0.5278966828
12.20912946;0.1942350566;-0.4949778914;0.01352495514;0.5318959434
12.21915346;0.1641562581;-0.5142692924;0.01158590801;0.5399577904
12.22917746;0.1374637187;-0.5234978199;0.01246164832;0.5413885241
12.23920146;0.1077857167;-0.5293911099;0.01069250982;0.5403582495
12.24922546;0.08289360255;-0.5327651501;0.01105872542;0.5392887444
12.25924946;0.05731420591;-0.5301483274;0.01661061682;0.5334960916
12.26927346;0.03102586977;-0.5227972865;0.01972999424;0.5240886185
12.27929746;0.01102606114;-0.5102927089;0.02169806883;0.5108728109
12.28932146;-0.01485498436;-0.4953532219;0.02159696445;0.496046282
12.29934546;-0.03858641535;-0.4736079574;0.01867281273;0.475543986
12.30936946;-0.06190126017;-0.45078668;0.01831577718;0.4553854022
12.31939346;-0.08605772257;-0.4197787046;0.01763214357;0.4288717582
12.32941746;-0.1128941402;-0.3851724267;0.01702508517;0.4017371513
12.33944146;-0.137605086;-0.3486301303;0.01295124739;0.3750278153
12.34946546;-0.1634247601;-0.3053117394;0.01679034904;0.3467056767
12.35948946;-0.1881354153;-0.2650125027;0.01562415157;0.3253777423
12.36951346;-0.2155777216;-0.2175871432;0.01402334124;0.3066179594
12.37953746;-0.2429073453;-0.1741866767;0.01406941377;0.2992372389
12.38956146;-0.2675996721;-0.1253843904;0.0167614948;0.2959928674
12.39958546;-0.2892059088;-0.07590924948;0.01879721507;0.2995924016
12.40960946;-0.3146318793;-0.02756111324;0.02220698632;0.3166164631
12.41963346;-0.3383353651;0.01994275674;0.02222296409;0.3396503981
12.42965746;-0.3607067168;0.06243947893;0.02308556251;0.3667982651
12.43968146;-0.3824549019;0.1106778532;0.0226176437;0.398789289
12.44970446;-0.4007317722;0.1546042264;0.01835506596;0.4299131639
12.45972846;-0.4202647209;0.1912117749;0.01570868306;0.4619860834
12.46975246;-0.4361334145;0.2291618735;0.01428865455;0.4928810051
12.47977646;-0.4472859204;0.2667486668;0.01088566706;0.520901184
12.48980046;-0.4588131607;0.2996908724;0.00947142113;0.5481002128
12.49982446;-0.4682370424;0.3290216029;0.007746491581;0.5723295827
12.50984846;-0.4762559831;0.3556958139;0.005955717526;0.5944533153
12.51987246;-0.4883539081;0.3777297437;0.002643810119;0.6173947591
12.52989646;-0.5008345842;0.399507165;0.004793547094;0.6406748268
12.53992046;-0.5110821724;0.4147899747;0.004239343107;0.6582352787
12.54994446;-0.5220885277;0.4265324771;0.002129101893;0.6741742489
12.55996846;-0.5304820538;0.4356822968;0.0008313434082;0.6864626459
12.56999246;-0.5430143476;0.441724211;-0.00252743531;0.6999937486
12.58001646;-0.552483201;0.4391127229;0.001531488495;0.7057336723
12.59004046;-0.5617266297;0.4360504746;-0.003828874789;0.7111198797
12.60006446;-0.5705962777;0.4305220246;-0.00231300341;0.7147969473
12.61008846;-0.5775553584;0.4187791348;-0.004634248093;0.7134196745
12.62011246;-0.5831304193;0.4003069103;-0.008008473553;0.7073548218
12.63013646;-0.5898030996;0.382635802;-0.008164047264;0.7030963696
12.64016046;-0.5936729312;0.3605145216;-0.009013329633;0.6946218465
12.65018446;-0.5940212607;0.334187746;-0.01279211976;0.6816937334
12.66020846;-0.596801579;0.3070991635;-0.01136786118;0.6712758369
12.67023246;-0.5957010984;0.2768259943;-0.009315237403;0.6569468802
12.68025646;-0.5966467857;0.2455644757;-0.008137054741;0.6452561587
12.69028046;-0.5918349624;0.2133408487;-0.004386432469;0.6291281119
12.70030446;-0.5840987563;0.1744957268;-0.002248180564;0.6096106709
12.71032846;-0.5776631236;0.1368325502;0.002520180307;0.593653251
12.72035246;-0.5698086619;0.09905135632;0.003282643389;0.5783630851
12.73037646;-0.562253654;0.06231391057;0.007654675748;0.5657479907
12.74040046;-0.5546473861;0.02227781713;0.006027484313;0.5551273319
12.75042446;-0.545876801;-0.01522047073;0.008892921731;0.5461613577
12.76044846;-0.5352777243;-0.05415242538;0.00851954706;0.53807742
12.77047246;-0.5251357555;-0.09154123068;0.01154297031;0.5331797059
12.78049646;-0.510704577;-0.1282379925;0.01339573134;0.526729146
12.79052046;-0.5003226995;-0.1651749462;0.01918017678;0.5272318709
12.80054446;-0.4852374494;-0.1974170357;0.02214560658;0.5243274704
12.81056846;-0.4718680084;-0.2274850011;0.01977467537;0.5242135832
12.82059246;-0.4580560625;-0.2528612018;0.02359711006;0.5237470452
12.83061646;-0.4455142915;-0.2824753523;0.02751496434;0.5282351577
12.84063946;-0.4281576872;-0.3035755754;0.03052913025;0.5257462913
12.85066346;-0.4119520783;-0.3239838481;0.03509737924;0.525263624
12.86068746;-0.395249784;-0.3407183588;0.03981943056;0.5233516779
12.87071146;-0.3771938384;-0.3530365527;0.04176630452;0.5183188434
12.88073546;-0.3563519418;-0.3645192981;0.04308084026;0.5115828221
12.89075946;-0.3327114284;-0.3739926219;0.04147556797;0.5022823893
12.90078346;-0.3106402159;-0.378526926;0.04176851735;0.4914515098
12.91080746;-0.2856368124;-0.3798643053;0.03868347779;0.4768455625
12.92083146;-0.2607293427;-0.3760991395;0.03778519481;0.4591928503
12.93085533;-0.2343173325;-0.3731680512;0.03810019791;0.4422789073
12.94087933;-0.2088415325;-0.3620679975;0.03858356178;0.4197579204
12.95090333;-0.1846754998;-0.3499850035;0.03819940984;0.3975597286
12.96092733;-0.1586249918;-0.3356116712;0.03493783623;0.3728508204
12.97095133;-0.1340262145;-0.3167481124;0.03406341374;0.3456193123
12.98097533;-0.1085328311;-0.2933437228;0.03183487803;0.3143936618
12.99099933;-0.08086998016;-0.2719290555;0.02710027806;0.2849908594
13.00102333;-0.05370387807;-0.2457994372;0.02290792949;0.2526385621
13.01104733;-0.0289705079;-0.2174459994;0.02200601064;0.2204684047
13.02107133;-0.002496555913;-0.1864108443;0.0151150804;0.1870393042
13.03109533;0.02471869811;-0.1553592086;0.01272723079;0.1578273745
13.04111933;0.04973350465;-0.1191998795;0.01149312127;0.1296692893
13.05114333;0.07603864372;-0.08484841138;0.002675769851;0.1139661704
13.06116733;0.10216479;-0.04624003917;-0.00008140096907;0.1121418395
13.07119133;0.1288329959;-0.008985149674;-0.00283742696;0.1291771061
13.08121533;0.1540315598;0.0290700905;-0.005152246915;0.1568353826
13.09123933;0.1810272783;0.06293769181;-0.01171430759;0.1920136806
13.10126333;0.2074535638;0.0998698771;-0.01518999785;0.230741651
13.11128733;0.2347569168;0.1356823593;-0.02024659142;0.2719015209
13.12131133;0.2581644952;0.1702182293;-0.02611300163;0.3103305351
13.13133533;0.2837287784;0.2016504556;-0.0257363189;0.3490376542
13.14135933;0.3079685867;0.2326307446;-0.03261606395;0.3873312811
13.15138333;0.3279566765;0.2573976219;-0.03270794451;0.4181852783
13.16140733;0.3481048346;0.2817652822;-0.03342886269;0.4490947995
13.17143133;0.3675226271;0.3027825058;-0.03282413632;0.4773128441
13.18145533;0.3875536025;0.3201439083;-0.03496691585;0.5038974122
13.19147933;0.4054964483;0.3359415531;-0.03359089047;0.527648031
13.20150333;0.4221095145;0.3472727537;-0.03376239538;0.5476446905
13.21152733;0.4392620027;0.3571484089;-0.03375393897;0.567137921
13.22155133;0.4505468905;0.3651709259;-0.03385007754;0.5809372887
13.23157533;0.46220541;0.3655512035;-0.03499204293;0.5903269996
13.24159933;0.4761968553;0.3627048433;-0.03797424957;0.59980021
13.25162333;0.4897946119;0.3641482592;-0.03674663976;0.6114352231
13.26164733;0.4985383153;0.3566733003;-0.03788167983;0.614159032
13.27167133;0.5117183924;0.3482052386;-0.03687303141;0.6200501768
13.28169533;0.5229374766;0.3346779943;-0.03185563534;0.6216813861
13.29171933;0.5333197117;0.3188895583;-0.03172482923;0.6221952508
13.30174333;0.5430831313;0.3041297793;-0.03111363016;0.6232192778
13.31176733;0.5483815074;0.2827416062;-0.02696999907;0.6175698134
13.32179033;0.5553041101;0.2641239762;-0.02654016577;0.6154904628
13.33181433;0.5605656505;0.239832893;-0.0221768301;0.6101192317
13.34183833;0.5642956495;0.2178373188;-0.01702627726;0.6051219477
13.35186233;0.5663832426;0.1906593442;-0.01283947378;0.5977506295
13.36188633;0.5664500594;0.1618849635;-0.009494544007;0.5892050217
13.37191033;0.5686206222;0.1358450204;-0.007527831476;0.5846708046
13.38193433;0.5671830177;0.1032703072;-0.007581627462;0.5765577274
13.39195833;0.5676420927;0.07034256309;-0.007520592771;0.5720333739
13.40198233;0.5652976632;0.04027068242;-0.007301947102;0.5667772881
13.41200633;0.5622885227;0.005816862453;-0.01113842893;0.562428914
13.42203033;0.559232235;-0.02338123694;-0.008241442032;0.5597814718
13.43205433;0.5535237789;-0.05655569583;-0.006683923304;0.5564456805
13.44207833;0.5465319157;-0.0848121047;-0.005056198686;0.5530965495
13.45210233;0.53700912;-0.1157953739;-0.003432440804;0.5493624898
13.46212633;0.5295935273;-0.1425569504;-0.002456126036;0.5484503814
13.47215033;0.5223804712;-0.1711327881;0.001309964107;0.5496994669
13.48217433;0.5092833042;-0.194749698;0.004058878869;0.545264526
13.49219833;0.4998881519;-0.2150113881;0.003455048893;0.5441782785
13.50222233;0.4845323861;-0.241042465;0.002910965122;0.5411853442
13.51224633;0.4734353423;-0.2613332272;0.001460826257;0.5407755662
13.52227033;0.460801065;-0.2783886492;0.004378851969;0.5383837255
13.53229433;0.445569545;-0.2961775064;0.002616133541;0.5350328765
13.54231833;0.4296310544;-0.3110403419;-0.0005104176234;0.5304047489
13.55234233;0.4141759276;-0.3193833232;-0.0003161494387;0.523017692
13.56236633;0.397121042;-0.3298532963;-0.001033338835;0.5162454715
13.57239033;0.3812646866;-0.3373020291;-0.003002631944;0.5090623104
13.58241433;0.3618222773;-0.3378586173;-0.001513392082;0.4950415094
13.59243833;0.3432962;-0.337813437;-0.007731860969;0.4816949043
13.60246233;0.3240380883;-0.3350701034;-0.006569125224;0.4661714387
13.61248633;0.3071098626;-0.3321448267;-0.006907795556;0.4524205689
13.62251033;0.2873795629;-0.3214330673;-0.008049226366;0.4312435738
13.63253433;0.2671855986;-0.3140929341;-0.002430794062;0.4123692813
13.64255833;0.2442073226;-0.2980806828;-0.004766653292;0.385372587
13.65258233;0.2227654904;-0.2851235271;-0.0052926559;0.3618672431
13.66260633;0.2019832581;-0.2646046877;-0.006583223585;0.3329507714
13.67263033;0.180156678;-0.2454401553;-0.002630496398;0.3044736736
13.68265433;0.1589246243;-0.2241636366;-0.006179957651;0.2748537139
13.69267833;0.1330818981;-0.2005399615;-0.009270833805;0.2408589133
13.70270233;0.1126037836;-0.1754183769;-0.004889135249;0.2085068888
13.71272633;0.09028604627;-0.1462580264;-0.009494464844;0.1721427468
13.72275033;0.07019915432;-0.1185989678;-0.007852626033;0.1380409365
13.73277433;0.04722540453;-0.09013111144;-0.00651235925;0.1019620856
13.74279833;0.02263883315;-0.05844242126;-0.008969923481;0.06331265984
13.75282233;-0.003293170128;-0.02818829194;-0.005501709878;0.02890836528
13.76284633;-0.0228969641;0.003285745159;-0.006523298565;0.02403373692
13.77287033;-0.04667796195;0.03372935578;-0.005293577909;0.05783185575
13.78289433;-0.06710466743;0.0636619553;-0.005429132842;0.09265719846
13.79291833;-0.09103409201;0.09562794119;-0.004990323447;0.1321242308
13.80294233;-0.1131391302;0.1256649494;-0.004296570085;0.1691466902
13.81296633;-0.1377888769;0.1531944722;-0.004562179092;0.2060949645
13.82299033;-0.1596379876;0.1772348285;-0.004929162562;0.2385807372
13.83301433;-0.1853668243;0.2021452338;-0.0056114709;0.2743265275
13.84303833;-0.2086388618;0.2221248001;-0.002608757;0.3047563077
13.85306233;-0.2289625555;0.2420391589;-0.004838710185;0.3332119737
13.86308633;-0.2516934276;0.2604596913;-0.000996567891;0.3622013603
13.87311033;-0.2746637464;0.2779316008;-0.001189507777;0.3907525601
13.88313433;-0.2947069705;0.2879959345;-0.002352776472;0.4120672181
13.89315833;-0.3134487569;0.294690758;-0.00400322862;0.4302427128
13.90318233;-0.3325675726;0.2990628481;-0.001361106988;0.4472601369
13.91320633;-0.3474827111;0.3025794327;-0.004771769512;0.4607833736
13.92323033;-0.3623876274;0.2994526029;-0.004227685742;0.4701218216
13.93325483;-0.3784857988;0.2986605465;-0.003726915922;0.4821447002
13.94327783;-0.3917395473;0.2913834751;-0.004760755226;0.4882487759
13.95330183;-0.407114625;0.2810801864;-0.00399533473;0.4947366489
13.96332583;-0.4173571467;0.2688102126;-0.003442196175;0.49644513
13.97334983;-0.428968966;0.2530322671;-0.001963513903;0.4980397147
13.98337383;-0.4436717331;0.2348828316;-0.003265000647;0.5020211266
13.99339783;-0.4530534446;0.2175952494;-0.002502032556;0.5026045925
14.00342183;-0.4653463066;0.1959807575;-0.001301479409;0.5049330017
14.01344583;-0.4786962271;0.1744296551;-0.001739302999;0.5094887708
14.02346983;-0.4865442812;0.150680393;-0.00130467501;0.5093443046
14.03349383;-0.4987474084;0.1265220642;0.005406756885;0.5145736518
14.04351783;-0.5092163086;0.09720198065;0.006831548177;0.5184555372
14.05354183;-0.5154632926;0.07325404137;0.006525284611;0.5206833394
14.06356583;-0.5250695944;0.04726771265;0.006563101429;0.5272337147
14.07358983;-0.5338734388;0.01681863889;0.006362421904;0.5341761842
14.08361383;-0.53831774;-0.009631345049;0.008643153124;0.538473264
14.09363783;-0.54401052;-0.03864800557;0.007615471259;0.5454347895
14.10366183;-0.5462468266;-0.06631771475;0.01034414582;0.5503550093
14.11368583;-0.5485398173;-0.09175552428;0.01421437506;0.5563425706
14.12370983;-0.5472090244;-0.1156571284;0.02086162567;0.5596869618
14.13373383;-0.5477683544;-0.1445791572;0.02253426425;0.5669753927
14.14375783;-0.5443575978;-0.1658575535;0.02772955969;0.5697392832
14.15378183;-0.5390402079;-0.187616691;0.0268030744;0.5713867108
14.16380583;-0.5370500088;-0.206785053;0.03181487694;0.5763635628
14.17382983;-0.5258356929;-0.2216008008;0.03242312372;0.5715429553
14.18385383;-0.5195658207;-0.2398527712;0.03612785041;0.5733962116
14.19387783;-0.5133146048;-0.2517316341;0.03808837757;0.5729846626
14.20390183;-0.5016409159;-0.2618745565;0.03894378617;0.5672199841
14.21392583;-0.4908722341;-0.2702050209;0.039964322;0.5617503454
14.22394983;-0.4813586175;-0.2777180672;0.04055980593;0.5572060134
14.23397383;-0.4694010317;-0.2794475853;0.04028365389;0.5477691615
14.24399783;-0.4562631249;-0.2825014293;0.04024290666;0.5381473667
14.25402183;-0.4442374706;-0.2810441852;0.04308497161;0.5274363271
14.26404583;-0.4318348467;-0.272800386;0.04291826114;0.5125849808
14.27406983;-0.4207553566;-0.2695674002;0.04580620304;0.5017966337
14.28409383;-0.4076294303;-0.2567709088;0.04597504437;0.4839491262
14.29411783;-0.3944778144;-0.2438054681;0.04813081026;0.4662300154
14.30414183;-0.3794376254;-0.2287950814;0.04427322373;0.4452866708
14.31416583;-0.3634086549;-0.2136871666;0.0470482707;0.4241952327
14.32418983;-0.3435340226;-0.192841813;0.04390760511;0.3963981171
14.33421383;-0.3269265294;-0.1742638648;0.04430681095;0.373111168
14.34423783;-0.3073949218;-0.1500938088;0.03899007663;0.3442964064
14.35426183;-0.2836877108;-0.1339444071;0.03622465208;0.3158038107
14.36428583;-0.2656812966;-0.1050435081;0.03624009714;0.2879826984
14.37430983;-0.2405296564;-0.08266293257;0.0323074162;0.2563814447
14.38433383;-0.2227163017;-0.05436950922;0.02826367505;0.2309922724
14.39435783;-0.196954757;-0.02957992069;0.02436574921;0.2006485428
14.40438183;-0.1751378775;-0.004027688876;0.01921812445;0.1762351688
14.41440583;-0.1518976092;0.02347444929;0.01518495847;0.1544490739
14.42442983;-0.1257552356;0.05403422192;0.01589309238;0.1377921144
14.43445383;-0.1034052446;0.07871816307;0.01410585735;0.1307217236
14.44447783;-0.07882959396;0.1060443297;0.007691633888;0.1323580975
14.45450183;-0.05522046238;0.1309735477;0.003845404834;0.1421905651
14.46452583;-0.03483556211;0.1547867358;0.0004203133285;0.1586588372
14.47454983;-0.009414653294;0.1776289791;-0.001687296317;0.1778863032
14.48457383;0.01035532262;0.1997912675;-0.00377841061;0.2000951265
14.49459783;0.03287575766;0.2163473368;-0.009065797552;0.2190186619
14.50462183;0.05404096469;0.2349087745;-0.0109486524;0.2412932473
14.51464583;0.07492609322;0.2519336045;-0.01440749224;0.2632338055
14.52466983;0.09538102895;0.2649945617;-0.01495131012;0.2820340406
14.53469383;0.1166691557;0.2751463056;-0.01428053714;0.2992007939
14.54471783;0.1409806311;0.281093955;-0.01620227471;0.3148838891
14.55474183;0.1662658602;0.2875605822;-0.02021185122;0.3327821263
14.56476583;0.1914071739;0.2895502448;-0.02095860057;0.3477287929
14.57478983;0.2152669579;0.2885918617;-0.02268232219;0.3607486847
14.58481383;0.2370654643;0.2872919738;-0.02340164222;0.3732081851
14.59483783;0.2593028247;0.2836304903;-0.02331722528;0.38500377
14.60486183;0.2796762586;0.2721373439;-0.02367115766;0.3909448391
14.61488583;0.3012260795;0.2635715306;-0.02445680648;0.4010052843
14.62490983;0.318328619;0.2504043281;-0.0235822238;0.405698852
14.63493383;0.3369740546;0.236639753;-0.0251155775;0.4125296091
14.64495783;0.3515790999;0.2206581235;-0.02333232388;0.4157430316
14.65498183;0.3678914011;0.2021701038;-0.02062174678;0.4202881039
14.66500583;0.3774417639;0.1847386509;-0.01741210558;0.4205874887
14.67502983;0.3902414441;0.1615459323;-0.01589353383;0.4226559799
14.68505383;0.4000485241;0.1362589449;-0.01211557537;0.4227908572
14.69507783;0.4104321003;0.1142528355;-0.01330063399;0.4262453827
14.70510183;0.4211872816;0.08775704354;-0.01010910142;0.4303512737
14.71512583;0.4302590191;0.0611568056;-0.009339576587;0.4346840302
14.72514983;0.4385486543;0.03510150686;-0.01230021194;0.4401230887
14.73517383;0.4473337233;0.007212634664;-0.01094204281;0.4475256534
14.74519783;0.4545178711;-0.02135988697;-0.01258601155;0.4551935277
14.75522183;0.4649193883;-0.04649293795;-0.01152474247;0.4673804131
14.76524583;0.4743880033;-0.06962329149;-0.01025974099;0.4795796521
14.77526983;0.4819760025;-0.09332824498;-0.01002305001;0.4910310477
14.78529383;0.4892219305;-0.1173132062;-0.01312829554;0.5032621959
14.79531783;0.4950247407;-0.1370742917;-0.01074094698;0.5137647548
14.80534183;0.5022999644;-0.1552263945;-0.01276494935;0.5258929851
14.81536583;0.5056098104;-0.1729883403;-0.009010313079;0.5344599442
14.82538983;0.5059863925;-0.1882383972;-0.009215109982;0.5399452211
